Row;s_level_name;e_full_name;e_INN_code;s_sec_type_name_dop;s_sec_form_name_full;s_RTS_code;s_ISIN_code;si_gos_reg_num;si_gos_reg_date;s_face_value;s_face_value_currency;s_quot_list_in_date;s_segment;s_date_defolt;s_date_technic_defolt
152;Некотировальная часть Списка;Affirm Holdings, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;AFRM;US00827B1061;;;0,000010000000000000;USD;20.10.2021 0:00:00;;;
153;Некотировальная часть Списка;Red Rock Resorts, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;RRR;US75700L1089;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
154;Некотировальная часть Списка;CNH Industrial N.V.;;Акции;Акции иностранного эмитента обыкновенные;CNHI;NL0010545661;;;0,010000000000000000;EUR;20.10.2021 0:00:00;;;
155;Некотировальная часть Списка;Matterport, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;MTTR;US5770961002;;;0,000100000000000000;USD;20.10.2021 0:00:00;;;
156;Некотировальная часть Списка;W.P. Carey Inc.;;Акции;Акции иностранного эмитента обыкновенные;WPC;US92936U1097;;;0,001000000000000000;USD;20.10.2021 0:00:00;;;
157;Некотировальная часть Списка;CACI International Inc;;Акции;Акции иностранного эмитента обыкновенные;CACI;US1271903049;;;0,100000000000000000;USD;20.10.2021 0:00:00;;;
158;Некотировальная часть Списка;Vista Outdoor Inc.;;Акции;Акции иностранного эмитента обыкновенные;VSTO;US9283771007;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
159;Некотировальная часть Списка;Beam Therapeutics Inc.;;Акции;Акции иностранного эмитента обыкновенные;BEAM;US07373V1052;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
160;Некотировальная часть Списка;Camden Property Trust;;Акции;Акции иностранного эмитента обыкновенные;CPT;US1331311027;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
161;Некотировальная часть Списка;Zynga Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;ZNGA;US98986T1088;;;0,000006250000000000;USD;20.10.2021 0:00:00;;;
162;Некотировальная часть Списка;SouthState Corporation;;Акции;Акции иностранного эмитента обыкновенные;SSB;US8404411097;;;2,500000000000000000;USD;20.10.2021 0:00:00;;;
163;Некотировальная часть Списка;RenaissanceRe Holdings Ltd.;;Акции;Акции иностранного эмитента обыкновенные;RNR;BMG7496G1033;;;1,000000000000000000;USD;20.10.2021 0:00:00;;;
164;Некотировальная часть Списка;Alight, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;ALIT;US01626W1018;;;0,000100000000000000;USD;20.10.2021 0:00:00;;;
165;Некотировальная часть Списка;DLocal Limited;;Акции;Акции иностранного эмитента обыкновенные класса A;DLO;KYG290181018;;;0,002000000000000000;USD;20.10.2021 0:00:00;;;
166;Некотировальная часть Списка;Olin Corporation;;Акции;Акции иностранного эмитента обыкновенные;OLN;US6806652052;;;1,000000000000000000;USD;20.10.2021 0:00:00;;;
167;Некотировальная часть Списка;Annaly Capital Management, Inc.;;Акции;Акции иностранного эмитента обыкновенные;NLY;US0357104092;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
168;Некотировальная часть Списка;monday.com Ltd.;;Акции;Акции иностранного эмитента обыкновенные;MNDY;IL0011762130;;;;;20.10.2021 0:00:00;;;
169;Некотировальная часть Списка;Graphic Packaging Holding Company;;Акции;Акции иностранного эмитента обыкновенные;GPK;US3886891015;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
170;Некотировальная часть Списка;The Beauty Health Company;;Акции;Акции иностранного эмитента обыкновенные класса A;SKIN;US88331L1089;;;0,000100000000000000;USD;20.10.2021 0:00:00;;;
171;Некотировальная часть Списка;Riskified Ltd.;;Акции;Акции иностранного эмитента обыкновенные класса A;RSKD;IL0011786493;;;;;20.10.2021 0:00:00;;;
172;Некотировальная часть Списка;MP Materials Corp.;;Акции;Акции иностранного эмитента обыкновенные класса A;MP;US5533681012;;;0,000100000000000000;USD;20.10.2021 0:00:00;;;
173;Некотировальная часть Списка;AbCellera Biologics Inc.;;Акции;Акции иностранного эмитента обыкновенные;ABCL;CA00288U1066;;;;;20.10.2021 0:00:00;;;
174;Некотировальная часть Списка;ChargePoint Holdings, Inc.;;Акции;Акции иностранного эмитента обыкновенные;CHPT;US15961R1059;;;0,000100000000000000;USD;20.10.2021 0:00:00;;;
175;Некотировальная часть Списка;BigCommerce Holdings, Inc.;;Акции;Акции иностранного эмитента обыкновенные серии 1;BIGC;US08975P1084;;;0,000100000000000000;USD;20.10.2021 0:00:00;;;
176;Некотировальная часть Списка;AerCap Holdings N.V.;;Акции;Акции иностранного эмитента обыкновенные;AER;NL0000687663;;;0,010000000000000000;EUR;20.10.2021 0:00:00;;;
177;Некотировальная часть Списка;Oak Street Health, Inc.;;Акции;Акции иностранного эмитента обыкновенные;OSH;US67181A1079;;;0,001000000000000000;USD;20.10.2021 0:00:00;;;
178;Некотировальная часть Списка;PennyMac Financial Services, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PFSI;US70932M1071;;;0,000100000000000000;USD;20.10.2021 0:00:00;;;
179;Некотировальная часть Списка;Cerence Inc.;;Акции;Акции иностранного эмитента обыкновенные;CRNC;US1567271093;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
180;Некотировальная часть Списка;Novavax, Inc.;;Акции;Акции иностранного эмитента обыкновенные;NVAX;US6700024010;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
181;Некотировальная часть Списка;JFrog Ltd.;;Акции;Акции иностранного эмитента обыкновенные;FROG;IL0011684185;;;0,010000000000000000;ILS;20.10.2021 0:00:00;;;
182;Некотировальная часть Списка;Valvoline Inc.;;Акции;Акции иностранного эмитента обыкновенные;VVV;US92047W1018;;;0,010000000000000000;USD;20.10.2021 0:00:00;;;
183;Некотировальная часть Списка;Globant S.A.;;Акции;Акции иностранного эмитента обыкновенные;GLOB;LU0974299876;;;1,200000000000000000;USD;20.10.2021 0:00:00;;;
184;Некотировальная часть Списка;The AZEK Company Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;AZEK;US05478C1053;;;0,001000000000000000;USD;20.10.2021 0:00:00;;;
185;Некотировальная часть Списка;BeyondSpring Inc.;;Акции;Акции иностранного эмитента обыкновенные;BYSI;KYG108301006;;;0,000100000000000000;USD;20.10.2021 0:00:00;;;
186;Некотировальная часть Списка;StoneCo Ltd.;;Акции;Акции иностранного эмитента обыкновенные класса A;STNE;KYG851581069;;;0,000079365000000000;USD;20.10.2021 0:00:00;;;
